lat,lng,iso2,city_ascii,admin_name
36.7681,140.3552,JP,Daigo,Ibaraki
18.2356,121.3733,PH,Pudtol,Apayao
44.7546,-85.6038,US,Traverse City,Michigan
47.4828,-94.8797,US,Bemidji,Minnesota
34.0889,-2.0247,MA,'Ayn Bni Mathar,Oriental
23.5118,77.0246,IN,Kurawar,Madhya Pradesh
30.0758,-97.8487,US,Buda,Texas
35.8914,107.9572,CN,Banqiao,Gansu
53.7239,-0.4319,GB,Hessle,East Riding of Yorkshire
37.8333,23.9167,GR,Kalyvia Thorikou,Attikí
25.2215,85.6262,IN,Asthanwan,Bihār
45.1778,9.6500,IT,Casalpusterlengo,Lombardy
17.1000,95.1833,MM,Kyaunggon,Ayeyarwady
39.6153,-104.9131,US,Greenwood Village,Colorado
16.3408,81.6958,IN,Vemuladivi,Andhra Pradesh
26.4300,80.8800,IN,Mauranwan,Uttar Pradesh
38.9100,-6.6175,ES,Montijo,Extremadura
10.1667,38.1333,ET,Dejen,Āmara
35.0581,0.8833,DZ,Ain el Hadid,Tiaret
15.3833,-15.2167,SN,Linguere,Louga
50.8667,4.1833,BE,Ternat,Flanders
53.7130,-2.0960,GB,Todmorden,Calderdale
59.4833,33.8333,RU,Boksitogorsk,Leningradskaya Oblast’
36.5457,4.0571,DZ,Tizi-n-Tleta,Tizi Ouzou
51.2111,5.4256,BE,Overpelt,Flanders
9.3500,42.4000,ET,Funyan Bira,Oromīya
25.9602,78.3893,IN,Pichhor,Madhya Pradesh
35.9658,38.0416,SY,Maskanah,Ḩalab
44.3667,20.1667,RS,Lajkovac,Lajkovac
12.4850,-7.4717,ML,Nkouraba,Koulikoro
-21.3239,46.9361,MG,Isorana,Fianarantsoa
16.5316,121.0282,PH,Ambaguio,Nueva Vizcaya
44.9803,25.6444,RO,Moreni,Dâmboviţa
48.8422,17.2267,SK,Skalica,Trnava
16.9833,100.7833,TH,Ban Nong Kathao,Phitsanulok
32.8439,-116.7585,US,Alpine,California
47.0042,20.6181,HU,Mezotur,Jász-Nagykun-Szolnok
10.9289,106.8378,VN,Hiep Hoa,Đồng Nai
18.2700,-70.1500,DO,Sabana Grande de Palenque,Valdesia
31.1797,75.6745,IN,Sarai Jattan,Punjab
-17.3135,48.5061,MG,Amboavory,Toamasina
28.8119,-82.5392,US,Homosassa Springs,Florida
25.4333,105.8000,CN,Baiceng,Guizhou
42.3421,78.0064,KG,Kyzyl-Suu,Ysyk-Köl
14.1103,-7.8881,ML,Sagala,Koulikoro
16.1264,101.9010,TH,Ban Duea,Chaiyaphum
21.5781,86.5668,IN,Udala,Odisha
-21.3564,-51.8600,BR,Panorama,São Paulo
53.0833,18.2333,PL,Solec Kujawski,Kujawsko-Pomorskie
45.5303,4.6178,FR,Rive-de-Gier,Auvergne-Rhône-Alpes
26.8511,84.4522,IN,Turhapatti,Bihār
49.5222,5.8917,LU,Differdange,Esch-sur-Alzette
53.5151,49.1294,RU,Podstepki,Samarskaya Oblast’
25.5114,86.9375,IN,Phulaut,Bihār
16.3472,75.6181,IN,Bilgi,Karnātaka
45.1058,7.5434,IT,Pianezza,Piedmont
-14.8358,-56.4278,BR,Rosario Oeste,Mato Grosso
52.9290,-1.2740,GB,Stapleford,Nottinghamshire
44.7381,10.9245,IT,Soliera,Emilia-Romagna
40.4578,-80.1334,US,Robinson,Pennsylvania
24.4371,87.9666,IN,Mitrapur,West Bengal
53.9186,9.8844,DE,Bad Bramstedt,Schleswig-Holstein
51.3620,-0.4530,GB,Weybridge,Surrey
13.8394,77.7039,IN,Chilamatturu,Andhra Pradesh
29.1900,-108.1414,MX,Madera,Chihuahua
48.8526,-122.5894,US,Ferndale,Washington
18.7000,78.4667,IN,Bimgal,Andhra Pradesh
33.9682,-118.2220,US,Walnut Park,California
36.5161,32.0743,TR,Kestel,Antalya
5.4167,-73.5000,CO,Ventaquemada,Boyacá
-7.2075,-36.8267,BR,Taperoa,Paraíba
14.3464,77.2297,IN,Kambaduru,Andhra Pradesh
55.9340,-3.4710,GB,Broxburn,West Lothian
38.7167,69.3167,TJ,Romit,Nohiyahoi Tobei Jumhurí
33.1868,-5.6225,MA,Al Hammam,Béni Mellal-Khénifra
11.3810,78.7296,IN,Arumbavur,Tamil Nādu
51.8050,10.3356,DE,Clausthal-Zellerfeld,Lower Saxony
-6.7330,107.0410,ID,Cipanas,Jawa Barat
15.3800,100.0250,TH,Uthai Thani,Uthai Thani
29.9123,-95.3784,US,Aldine,Texas
40.2220,-74.5910,US,Robbinsville,New Jersey
13.9167,44.1500,YE,Jiblah,Ibb
42.4119,-71.6888,US,Clinton,Massachusetts
-9.3900,-36.7600,BR,Estrela de Alagoas,Alagoas
25.3968,87.5969,IN,Dilarpur,Bihār
9.4429,76.4040,IN,Nedumudi,Kerala
-11.9185,-75.3129,PE,Concepcion,Junín
25.9549,86.3600,IN,Jamalpur,Bihār
41.4083,71.4806,KG,Ala-Buka,Jalal-Abad
23.8483,120.3089,TW,Dacheng,Changhua
60.8500,23.0583,FI,Loimaa,Varsinais-Suomi
50.9167,5.8833,NL,Nuth,Limburg
-19.7867,46.7924,MG,Manohisoa,Antananarivo
49.3439,8.6581,DE,Sandhausen,Baden-Württemberg
45.5003,4.2406,FR,Saint-Rambert,Auvergne-Rhône-Alpes
8.9355,76.7713,IN,Odanavattam,Kerala
16.3023,79.9373,IN,Vipparla,Andhra Pradesh
50.9167,4.4333,BE,Machelen,Flanders
51.9333,9.0833,DE,Blomberg,North Rhine-Westphalia
53.2890,-3.0740,GB,Neston,Cheshire West and Chester
40.6833,22.9500,GR,Efkarpia,Kentrikí Makedonía
15.4741,78.1750,IN,Bugganipalle,Andhra Pradesh
13.2402,99.8243,TH,Khao Yoi,Phetchaburi
42.9665,-78.8065,US,Eggertsville,New York
46.7833,13.4833,AT,Spittal an der Drau,Kärnten
-5.8489,142.9506,PG,Tari,Hela
-3.5808,-39.4369,BR,Tururu,Ceará
44.3942,-1.1628,FR,Biscarrosse,Nouvelle-Aquitaine
37.9667,23.6667,GR,Agios Ioannis Rentis,Attikí
40.6203,-74.3134,US,Clark,New Jersey
-34.6667,-71.2167,CL,Nancagua,Libertador General Bernardo O’Higgins
46.7111,20.1403,HU,Csongrad,Csongrád-Csanád
-13.5500,-52.1658,BR,Canarana I,Mato Grosso
40.6278,14.3736,IT,Sorrento,Campania
9.2704,-9.0200,GN,Kerouane,Kankan
50.6098,5.8543,BE,Dison,Wallonia
-9.3828,-35.8419,BR,Messias,Alagoas
35.8772,14.5381,MT,Zabbar,Żabbar
9.9921,77.3566,IN,Chokkanathapuram,Tamil Nādu
43.3663,13.6203,IT,Potenza Picena,Marche
48.4342,-4.3994,FR,Guipavas,Bretagne
-14.6279,49.7177,MG,Andrakata,Antsiranana
39.9852,-76.8306,US,Weigelstown,Pennsylvania
51.4263,0.1024,GB,Sidcup,Bexley
23.1527,85.3657,IN,Siladon,Jhārkhand
23.1436,85.3874,IN,Sodag,Jhārkhand
23.2627,85.3376,IN,Lal Khatanga,Jhārkhand
22.8001,84.9474,IN,Khijri,Jhārkhand
-7.0919,-39.6808,BR,Nova Olinda,Ceará
-14.3358,-43.7739,BR,Malhada,Bahia
39.9063,-75.0625,US,Haddon,New Jersey
34.9911,-101.9190,US,Canyon,Texas
40.6841,19.6194,AL,Patos,Fier
34.0754,-80.9547,US,Dentsville,South Carolina
6.2181,-73.8114,CO,Landazuri,Santander
47.9260,38.1940,UA,Ilovaisk,Donetska Oblast
-31.5833,-63.5333,AR,Villa del Rosario,Córdoba
45.7000,9.2833,IT,Besana in Brianza,Lombardy
34.9500,-3.5333,MA,Midar,Oriental
39.9708,-111.7941,US,Santaquin,Utah
19.6500,-70.6167,DO,Jamao al Norte,Cibao Norte
18.0000,-71.1667,DO,Paraiso,Enriquillo
41.5200,0.3500,ES,Fraga,Aragon
21.3181,-158.0073,US,Ewa Beach,Hawaii
53.4090,-3.0290,GB,Seacombe,Wirral
16.8167,-95.1167,MX,Santa Maria Petapa,Oaxaca
28.4250,-16.4917,ES,Santa Ursula,Canary Islands
40.3383,48.1608,AZ,Kurdamir,Kürdəmir
51.0333,7.1167,DE,Odenthal,North Rhine-Westphalia
12.4800,122.5200,PH,Magdiwang,Romblon
10.4483,-84.6421,CR,Fortuna,Alajuela
30.7000,-8.1500,MA,Awlouz,Souss-Massa
-1.7667,33.9667,TZ,Butiama,Mara
-18.3157,47.9439,MG,Ambongamarina,Antananarivo
16.8118,100.9671,TH,Ban Khek Noi,Phetchabun
40.3347,-74.5651,US,Princeton Meadows,New Jersey
51.0333,17.3333,PL,Jelcz-Laskowice,Dolnośląskie
9.4156,77.5917,IN,Samsikapuram,Tamil Nādu
33.8504,-118.0407,US,La Palma,California
25.5440,85.7247,IN,Raspur Patasia,Bihār
53.6167,24.7333,BY,Shchuchyn,Hrodzyenskaya Voblasts’
24.6910,87.9299,IN,Gopalnagar,West Bengal
50.9611,16.3444,PL,Strzegom,Dolnośląskie
28.6067,-81.7322,US,Minneola,Florida
16.9000,-99.2167,MX,Ayutla de los Libres,Guerrero
64.0750,24.5333,FI,Ylivieska,Pohjois-Pohjanmaa
53.9625,-2.0163,GB,Skipton,North Yorkshire
43.4553,5.4150,FR,Bouc-Bel-Air,Provence-Alpes-Côte d’Azur
42.2788,-72.4004,US,Belchertown,Massachusetts
12.1791,125.5072,PH,San Policarpo,Eastern Samar
33.5959,-117.5860,US,Coto de Caza,California
-21.8389,-44.8078,BR,Cruzilia,Minas Gerais
-32.6278,-70.7167,CL,Putaendo,Valparaíso
6.4417,-75.7278,CO,San Jeronimo,Antioquia
42.5500,14.1167,IT,Silvi Paese,Abruzzo
12.4500,124.3200,PH,Victoria,Northern Samar
30.2678,74.6990,IN,Kot Bhai,Punjab
45.2500,8.7500,IT,Mortara,Lombardy
17.6129,99.2161,TH,Thoen,Lampang
10.5614,79.7723,IN,Talainayar Agraharam,Tamil Nādu
44.6350,18.8433,BA,Lopare,Srpska
-14.7708,-42.6550,BR,Urandi,Bahia
38.2897,40.5014,TR,Kocakoy,Diyarbakır
40.9556,14.2708,IT,Frattaminore,Campania
26.5000,87.9333,NP,Rajgadh,
50.6000,4.4500,BE,Genappe,Wallonia
53.9500,10.7333,DE,Ratekau,Schleswig-Holstein
36.5027,-79.7412,US,Eden,North Carolina
50.5333,42.6833,RU,Novoanninskiy,Volgogradskaya Oblast’
40.4003,17.5667,IT,Sava,Puglia
47.7092,24.4239,RO,Viseu de Sus,Maramureş
-27.5167,-58.5667,AR,San Luis del Palmar,Corrientes
9.7778,125.4231,PH,Anao-aon,Surigao del Norte
10.9667,76.4333,IN,Kumaramputtur,Kerala
-20.2600,57.4148,MU,Bambous,Black River
20.8350,-103.7310,MX,Amatitan,Jalisco
29.2152,-99.7782,US,Uvalde,Texas
43.4833,-5.4333,ES,Villaviciosa,Asturias
69.9686,23.2714,NO,Alta,Troms og Finnmark
52.0500,5.2333,NL,Bunnik,Utrecht
-24.5200,-48.1081,BR,Eldorado,São Paulo
50.4331,15.8122,CZ,Dvur Kralove nad Labem,Královéhradecký Kraj
51.5383,-0.3192,GB,Perivale,Ealing
40.9000,-7.9333,PT,Castro Daire,Viseu
41.0676,-85.0174,US,New Haven,Indiana
47.4742,18.8236,HU,Biatorbagy,Pest
26.6523,85.0872,IN,Semra,Bihār
39.1957,141.1163,JP,Kanegasaki,Iwate
49.0750,27.6761,UA,Bar,Vinnytska Oblast
11.4333,-0.7667,BF,Gomboussougou,Centre-Sud
35.5000,133.5000,JP,Daisen,Tottori
33.7990,-83.7161,US,Monroe,Georgia
30.0348,75.8280,IN,Chhajli,Punjab
49.1817,-97.9397,CA,Winkler,Manitoba
25.9844,87.0372,IN,Israin Kalan,Bihār
47.2848,39.4823,RU,Chaltyr,Rostovskaya Oblast’
41.1641,-87.8452,US,Bradley,Illinois
25.9808,85.1285,IN,Basarh,Bihār
-8.7119,-36.4150,BR,Jupi,Pernambuco
52.3117,9.6003,DE,Gehrden,Lower Saxony
15.2496,77.4159,IN,Maddikera,Andhra Pradesh
24.4266,80.0358,IN,Amanganj,Madhya Pradesh
16.6000,81.4667,IN,Undi,Andhra Pradesh
-33.7000,-58.6833,AR,Villa Paranacito,Entre Ríos
26.9533,55.5853,IR,Bandar-e Khamir,Hormozgān
-6.6683,-41.7078,BR,Inhuma,Piauí
59.0500,57.6667,RU,Kizel,Permskiy Kray
39.7618,-75.1686,US,Mantua,New Jersey
37.7562,-92.1274,US,Fort Leonard Wood,Missouri
53.5160,-1.4000,GB,Wombwell,Barnsley
18.1453,100.1419,TH,Phrae,Phrae
-18.5478,-42.7628,BR,Sao Joao Evangelista,Minas Gerais
24.6424,85.8043,IN,Pihra,Jhārkhand
-4.3719,-70.1919,BR,Atalaia do Norte,Amazonas
53.7145,-1.4760,GB,Stanley,Wakefield
22.7696,78.5341,IN,Bankheri,Madhya Pradesh
11.5000,125.5000,PH,Maydolong,Eastern Samar
49.8333,8.7500,DE,Ober-Ramstadt,Hesse
42.8854,-73.2133,US,Bennington,Vermont
31.4861,48.8747,IR,Veys,Khūzestān
-14.2839,-39.8428,BR,Itajiba,Bahia
40.6333,17.0333,IT,Mottola,Puglia
49.4736,8.6592,DE,Schriesheim,Baden-Württemberg
15.3119,78.2277,IN,Bhanumukkala,Andhra Pradesh
36.4833,3.4333,DZ,Guerouma,Bouira
47.6231,6.1558,FR,Vesoul,Bourgogne-Franche-Comté
49.1383,20.4292,SK,Kezmarok,Prešov
51.7495,-0.0216,GB,Broxbourne,Essex
18.2787,76.0536,IN,Dudhgaon,Mahārāshtra
-6.5183,-38.4122,BR,Uirauna,Paraíba
28.9761,119.6403,CN,Andicun,Zhejiang
11.3992,77.7782,IN,Elandakuttai,Tamil Nādu
32.9363,-111.5254,US,Coolidge,Arizona
32.9297,130.4528,JP,Nagasu,Kumamoto
-5.0950,-36.3250,BR,Guamare,Rio Grande do Norte
58.3106,7.8569,NO,Vennesla,Agder
34.9000,1.2333,DZ,Medrissa,Tiaret
25.9655,86.9161,IN,Belari,Bihār
19.5833,-101.7167,MX,Erongaricuaro,Michoacán
35.8992,49.7689,IR,Shal,Qazvīn
-10.7939,-49.6239,BR,Lagoa da Confusao,Tocantins
-25.5375,152.7019,AU,Maryborough,Queensland
40.0883,29.4211,TR,Yenice,Bursa
40.6210,-79.1513,US,White,Pennsylvania
41.4647,47.7400,RU,Akhty,Dagestan
46.0500,-73.4667,CA,Saint-Charles-Borromee,Quebec
51.1989,6.2194,DE,Niederkruchten,North Rhine-Westphalia
11.2559,76.8872,IN,Tekkampatti,Tamil Nādu
22.7500,72.6800,IN,Matar,Gujarāt
20.3333,-99.2333,MX,Chilcuautla,Hidalgo
47.0750,7.3069,CH,Lyss,Bern
36.5833,2.1167,DZ,Sidi Ghiles,Tipaza
-35.3486,150.4678,AU,Ulladulla,New South Wales
60.7392,27.0003,FI,Sippola,Kymenlaakso
16.6892,74.7543,IN,Shedbal,Mahārāshtra
-25.2794,-57.1729,PY,Atyra,Cordillera
26.4956,86.0890,IN,Kalikapur,Bihār
48.1914,17.7308,SK,Galanta,Trnava
11.7800,125.0000,PH,Motiong,Samar
-6.0450,-38.4608,BR,Pereiro,Ceará
36.6000,4.6167,DZ,Chemini,Tizi Ouzou
36.4500,7.5167,DZ,Boumahra Ahmed,Guelma
17.6606,82.6296,IN,Peddaboddepalle,Andhra Pradesh
25.7035,85.1483,IN,Sahpur,Bihār
40.5903,-80.0999,US,Franklin Park,Pennsylvania
41.9312,-71.0437,US,Raynham,Massachusetts
37.1894,-3.7181,ES,Santafe,Andalusia
54.5000,37.6667,RU,Yasnogorsk,Tul’skaya Oblast’
55.7000,36.2000,RU,Ruza,Moskovskaya Oblast’
12.6962,78.6227,IN,Udayendram,Tamil Nādu
36.6624,7.0774,DZ,Es Sebt,Skikda
24.7041,87.8730,IN,Beldanga,Jhārkhand
48.2625,10.9844,DE,Mering,Bavaria
43.5164,1.4989,FR,Castanet-Tolosan,Occitanie
50.5810,-3.4660,GB,Dawlish,Devon
9.8778,-84.0708,CR,San Rafael Arriba,San José
39.6665,-75.7152,US,Brookside,Delaware
40.3381,42.5731,TR,Sarikamis,Kars
24.6675,81.5464,IN,Mangawan,Madhya Pradesh
25.4349,86.6432,IN,Ratan,Bihār
40.2981,41.6325,TR,Tortum,Erzurum
26.3808,-98.8215,US,Rio Grande City,Texas
18.5167,-70.7833,DO,Peralta,Valdesia
36.2000,137.8500,JP,Shimohata,Nagano
19.9000,-102.0167,MX,Pureparo de Echaiz,Michoacán
14.6561,121.0408,PH,Project Six,Quezon
13.2214,-7.8539,ML,Nonkon,Koulikoro
35.3247,-82.4575,US,Hendersonville,North Carolina
40.9176,-73.9532,US,Tenafly,New Jersey
40.2667,-8.2667,PT,Penacova,Coimbra
40.6894,-75.1821,US,Phillipsburg,New Jersey
51.3244,28.8081,UA,Ovruch,Zhytomyrska Oblast
51.0500,59.9667,RU,Yasnyy,Orenburgskaya Oblast’
42.2961,12.4100,IT,Civita Castellana,Lazio
45.2000,7.7833,IT,Volpiano,Piedmont
37.3000,-1.8667,ES,Cuevas del Almanzora,Andalusia
44.5139,10.7339,IT,Castellarano,Emilia-Romagna
-26.4167,29.0833,ZA,Kinross,Mpumalanga
41.3442,118.1676,CN,Dengshangcun,Hebei
49.9883,17.4647,CZ,Bruntal,Moravskoslezský Kraj
53.4992,-1.2830,GB,Mexborough,Doncaster
17.5000,-93.1167,MX,Pichucalco,Chiapas
10.3000,125.0500,PH,Libagon,Southern Leyte
-18.8167,47.5500,MG,Anosy Avaratra,Antananarivo
37.9063,-121.5990,US,Discovery Bay,California
24.8639,85.6338,IN,Marui,Bihār
40.2226,-74.0119,US,Asbury Park,New Jersey
49.2081,2.5875,FR,Senlis,Hauts-de-France
-26.2550,29.2630,ZA,Kriel,Mpumalanga
9.2000,2.2667,BJ,Beterou,Borgou
-22.2958,-44.9350,BR,Itanhandu,Minas Gerais
42.6528,-79.0063,US,Evans,New York
43.0500,17.6500,HR,Metkovic,Dubrovačko-Neretvanska Županija
20.7167,76.4333,IN,Pimpalgaon Raja,Mahārāshtra
14.3648,76.9267,IN,Mulakaledu,Andhra Pradesh
41.6178,-70.4908,US,Mashpee,Massachusetts
45.2000,-72.7500,CA,Cowansville,Quebec
-23.0134,-48.0078,BR,Conchas,São Paulo
-27.5991,153.1297,AU,Rochedale,Queensland
41.0833,39.3833,TR,Carsibasi,Trabzon
38.6500,-3.0667,ES,La Solana,Castille-La Mancha
47.5078,-0.5878,FR,Avrille,Pays de la Loire
43.0427,-85.6016,US,Northview,Michigan
16.6364,80.9661,IN,Billapadu,Andhra Pradesh
45.7617,-73.8204,CA,Sainte-Anne-des-Plaines,Quebec
48.5783,-3.8267,FR,Morlaix,Bretagne
36.5833,31.8833,TR,Avsallar,Antalya
42.2167,-2.1000,ES,Arnedo,La Rioja
5.6667,-75.7167,CO,Tamesis,Antioquia
30.7461,50.7461,IR,Charam,Kohgīlūyeh va Bowyer Aḩmad
48.0833,39.7833,UA,Chervonopartyzansk,Luhanska Oblast
50.7444,8.0861,DE,Burbach,North Rhine-Westphalia
43.6481,-7.5900,ES,Vieiro,Galicia
53.4020,-3.0780,GB,Bidston,Wirral
50.4667,48.1333,RU,Novouzensk,Saratovskaya Oblast’
42.0800,-70.9399,US,Whitman,Massachusetts
41.0500,16.9167,IT,Capurso,Puglia
55.5333,12.9500,SE,Bunkeflostrand,Skåne
28.0390,103.8584,CN,Shangtianba,Yunnan
25.6417,87.4154,IN,Musapur,Bihār
48.9992,2.3578,FR,Saint-Brice-sous-Foret,Île-de-France
22.5194,120.5032,TW,Kanding,Pingtung
42.4757,-70.9068,US,Swampscott,Massachusetts
43.1819,-2.2653,ES,Azpeitia,Basque Country
41.1145,116.8985,CN,Humayingcun,Hebei
-22.0500,-42.6750,BR,Sumidouro,Rio de Janeiro
10.7760,77.9076,IN,Aravakkurichchi,Tamil Nādu
33.1047,-8.2495,MA,Souk Et-Tleta des Oulad Hamdane,Casablanca-Settat
56.8333,13.9333,SE,Ljungby,Kronoberg
42.4390,-82.9293,US,Harper Woods,Michigan
8.1006,-75.3825,CO,La Apartada,Córdoba
-11.5289,-39.0778,BR,Barrocas,Bahia
-23.5319,-45.8458,BR,Salesopolis,São Paulo
34.5500,-4.8000,MA,Galaz,Fès-Meknès
20.2028,-98.5758,MX,Huasca de Ocampo,Hidalgo
15.2669,77.7611,IN,Pyapali,Andhra Pradesh
34.8814,135.7328,JP,Kumiyama,Kyōto
59.6167,16.2167,SE,Hallstahammar,Västmanland
40.6619,68.1722,UZ,Gagarin Shahri,Jizzax
42.9144,20.6897,XK,Zubin Potok,Zubin Potok
40.1723,-75.0363,US,Upper Southampton,Pennsylvania
52.8671,-1.4384,GB,Chellaston,Derbyshire
28.8828,51.2756,IR,Ahram,Būshehr
-10.5522,32.0692,ZM,Chinsali,Muchinga
48.2667,12.1500,DE,Dorfen,Bavaria
-24.1733,46.3495,MG,Mahaly,Toliara
38.5333,68.2500,TJ,Seshambe,Nohiyahoi Tobei Jumhurí
0.1811,32.1142,UG,Gombe,Butambala
-17.4299,48.5901,MG,Imerimandroso,Toamasina
38.7167,27.9167,TR,Golmarmara,Manisa
33.5333,132.6500,JP,Uchiko,Ehime
14.4961,-11.5078,ML,Bangassi-Nangou,Kayes
47.6919,10.0394,DE,Isny im Allgau,Baden-Württemberg
35.9808,4.1861,DZ,Melouza,Bordj Bou Arréridj
18.4475,79.8414,IN,Jangid,Andhra Pradesh
51.6770,-0.6030,GB,Amersham,Buckinghamshire
17.2500,82.4667,IN,Tondangi,Andhra Pradesh
-34.9333,-71.3167,CL,Bellavista,Maule
15.4858,75.1283,IN,Hebli,Karnātaka
45.9153,12.8556,IT,San Vito al Tagliamento,Friuli Venezia Giulia
36.5898,138.8410,JP,Nakanojomachi,Gunma
12.1436,-6.0011,ML,Dougouni,Sikasso
36.3333,33.8833,TR,Tasucu,Mersin
47.0211,8.6536,CH,Schwyz,Schwyz
24.9641,118.1668,CN,Xiangyuncun,Fujian
51.9833,84.9833,RU,Belokurikha,Altayskiy Kray
46.1000,27.1797,RO,Adjud,Vrancea
-32.8342,151.3555,AU,Cessnock,New South Wales
38.5397,141.1282,JP,Wakuya,Miyagi
35.0997,-81.0678,US,Lake Wylie,South Carolina
41.9637,-87.8231,US,Norridge,Illinois
-32.7833,-60.7333,AR,Fray Luis A. Beltran,Santa Fe
20.2819,-102.3319,MX,Tanhuato de Guerrero,Michoacán
-33.7833,20.1167,ZA,Montagu,Western Cape
23.0108,74.7961,IN,Petlawad,Madhya Pradesh
55.9056,94.8997,RU,Borodino,Krasnoyarskiy Kray
-28.7250,-52.8500,BR,Espumoso,Rio Grande do Sul
-23.7078,-49.4897,BR,Itaporanga,São Paulo
10.5667,-62.8333,VE,Yaguaraparo,Sucre
43.5434,1.4787,FR,Ramonville-Saint-Agne,Occitanie
50.8815,-1.8785,GB,Verwood,Dorset
12.6197,80.1944,IN,Seven Pagodas,Tamil Nādu
22.6100,88.2700,IN,Salua,West Bengal
12.6500,0.5000,BF,Gayeri,Est
11.5500,-3.2600,BF,Pa,Boucle du Mouhoun
50.2328,-5.2264,GB,Redruth,Cornwall
15.5667,79.1167,IN,Cumbum,Andhra Pradesh
50.6967,5.2569,BE,Waremme,Wallonia
19.6400,-70.0800,DO,Rio San Juan,Cibao Nordeste
10.9499,78.1453,IN,Puliyur,Tamil Nādu
25.7223,86.9972,IN,Hathiaundha,Bihār
38.1397,-7.4505,PT,Moura,Beja
38.6496,-9.1898,PT,Sobreda,Setúbal
41.8439,-89.4794,US,Dixon,Illinois
63.1000,23.0667,FI,Kauhava,Etelä-Pohjanmaa
34.7490,-5.1982,MA,Douar El Arbaa Bou Quorra,Tanger-Tétouan-Al Hoceïma
49.7167,29.6667,UA,Skvyra,Kyivska Oblast
26.7522,84.9647,IN,Lakhaura,Bihār
48.8333,-64.4833,CA,Gaspe,Quebec
51.6178,-0.1092,GB,Palmers Green,Enfield
51.6354,-0.2000,GB,Totteridge,Barnet
13.7822,78.5900,IN,Gurramkonda,Andhra Pradesh
39.6000,-9.0667,PT,Nazare,Leiria
-3.5419,-40.4550,BR,Meruoca,Ceará
47.9431,22.3167,HU,Mateszalka,Szabolcs-Szatmár-Bereg
37.6717,-92.6603,US,Lebanon,Missouri
50.1425,15.1189,CZ,Podebrady,Středočeský Kraj
54.9630,-1.7190,GB,Blaydon,Gateshead
51.4318,-0.7096,GB,Winkfield,Bracknell Forest
12.3234,75.3583,IN,Chittarikal,Kerala
16.3667,-94.2000,MX,San Pedro Tapanatepec,Oaxaca
38.9260,-78.1838,US,Front Royal,Virginia
32.1919,131.5258,JP,Kawaminami,Miyazaki
34.0983,-117.9238,US,Vincent,California
10.3665,-84.4814,CR,Florencia,Alajuela
53.4320,-3.0490,GB,New Brighton,Wirral
-21.7808,-45.9650,BR,Poco Fundo,Minas Gerais
43.2944,45.8839,RU,Argun,Chechnya
-11.6169,-38.8000,BR,Biritinga,Bahia
11.9823,78.2480,IN,Mallapuram,Tamil Nādu
37.9519,31.5958,TR,Huyuk,Konya
26.6396,84.5108,IN,Telua,Bihār
47.9258,25.6800,RO,Vicovu de Sus,Suceava
-32.7892,26.8350,ZA,Alice,Eastern Cape
37.0048,-85.9263,US,Glasgow,Kentucky
41.5833,2.5833,ES,Canet de Mar,Catalonia
35.2212,-81.0401,US,Belmont,North Carolina
-11.4550,-41.4358,BR,America Dourada,Bahia
43.1271,12.0452,IT,Castiglione del Lago,Umbria
62.7667,29.8500,FI,Kontiolahti,Pohjois-Karjala
-36.7167,142.2000,AU,Horsham,Victoria
33.6000,130.8150,JP,Kawasaki,Fukuoka
59.1167,18.1000,SE,Vasterhaninge,Stockholm
52.2333,16.3667,PL,Grodzisk Wielkopolski,Wielkopolskie
42.1230,-75.9624,US,Johnson City,New York
32.8169,-98.0776,US,Mineral Wells,Texas
25.5136,86.8957,IN,Gangapur,Bihār
37.5033,109.6303,CN,Majiagoucha,Shaanxi
-19.7909,47.4258,MG,Ambohimierambe-Andranofito,Antananarivo
-27.0333,-65.3000,AR,Bella Vista,Tucumán
48.5058,8.3711,DE,Baiersbronn,Baden-Württemberg
48.6864,6.1528,FR,Laxou,Grand Est
43.5756,12.1439,IT,Sansepolcro,Tuscany
-7.3470,20.1751,AO,Lovua,Lunda-Norte
43.4797,77.0336,KZ,Bayserke,Almaty
18.5436,77.9072,IN,Warni,Andhra Pradesh
18.0333,73.0167,IN,Srivardhan,Mahārāshtra
42.9000,140.7667,JP,Kutchan,Hokkaidō
14.0048,101.8409,TH,Ban Na Kham,Prachin Buri
-23.1128,-51.5319,BR,Jaguapita,Paraná
29.9585,-5.9151,MA,Tagounite,Drâa-Tafilalet
18.7197,-99.7800,MX,Zacualpan,México
35.9019,0.7269,DZ,Mazagran,Mostaganem
52.7460,-1.4760,GB,Ashby de la Zouch,Leicestershire
38.3575,113.8519,CN,Xihuangni,Hebei
49.9019,16.4472,CZ,Ceska Trebova,Pardubický Kraj
54.6136,25.9553,BY,Astravyets,Hrodzyenskaya Voblasts’
41.5736,27.7653,TR,Vize,Kırklareli
47.7831,7.3486,FR,Illzach,Grand Est
34.5000,-4.5500,MA,Ain Mediouna,Fès-Meknès
51.0833,4.4167,BE,Rumst,Flanders
9.1917,76.8000,IN,Koduman,Kerala
34.4833,136.6333,JP,Tamaki,Mie
41.5833,-0.9167,ES,Cuarte de Huerva,Aragon
55.8000,23.5500,LT,Radviliskis,Radviliškis
10.0442,3.3821,BJ,Sakabansi,Borgou
-21.1953,-42.6142,BR,Mirai,Minas Gerais
39.0500,141.1167,JP,Maesawa,Iwate
16.5333,74.4500,IN,Bhoj,Karnātaka
